REGION_ID,REGION_CODE,REGION_NAME,TIME_POINT,DATE,TOTAL_CO2_MED,PWR_CO2_MED,IND_CO2_MED,TRS_CO2_MED,PUB_CO2_MED,RES_CO2_MED,AVI_CO2_MED,TOTAL_CO2_LOW,PWR_CO2_LOW,IND_CO2_LOW,TRS_CO2_LOW,PUB_CO2_LOW,RES_CO2_LOW,AVI_CO2_LOW,TOTAL_CO2_HIGH,PWR_CO2_HIGH,IND_CO2_HIGH,TRS_CO2_HIGH,PUB_CO2_HIGH,RES_CO2_HIGH,AVI_CO2_HIGH
None,None,None,Days,Date,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day,MTCO2/day
138,VEN,Venezuela,1,1/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,2,1/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,3,1/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,4,1/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,5,1/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,6,1/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,7,1/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,8,1/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,9,1/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,10,1/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,11,1/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,12,1/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,13,1/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,14,1/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,15,1/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,16,1/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,17,1/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,18,1/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,19,1/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,20,1/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,21,1/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,22,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,23,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,24,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,25,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,26,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,27,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,28,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,29,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,VEN,Venezuela,30,1/30/20,-0.00312016689810086,0,-0.00123285972354671,-0.00174881412725725,-2.99E-05,0,-0.000108621996184234,-9.23E-05,0,0,-9.23E-05,0,0,0,-0.00620231609005871,0,-0.00246571944709342,-0.00340529955432585,-5.97E-05,0,-0.0002715549864141
138,VEN,Venezuela,31,1/31/20,-0.00624033379620172,0,-0.00246571944709342,-0.0034976282545145,-5.97E-05,0,-0.000217243992368468,-0.00018465741413534,0,0,-0.00018465741413534,0,0,0,-0.0124046321801174,0,-0.00493143889418685,-0.00681059910865171,-0.000119484204450652,0,-0.0005431099728282
138,VEN,Venezuela,32,2/1/20,-0.00936050069430258,0,-0.00369857917064014,-0.00524644238177175,-8.96E-05,0,-0.000325865988552702,-0.000276986121203011,0,0,-0.000276986121203011,0,0,0,-0.0186069482701761,0,-0.00739715834128028,-0.0102158986629775,-0.000179226306675979,0,-0.000814664959242301
138,VEN,Venezuela,33,2/2/20,-0.0124806675924034,0,-0.00493143889418685,-0.006995256509029,-0.000119484204450652,0,-0.000434487984736936,-0.000369314828270681,0,0,-0.000369314828270681,0,0,0,-0.0248092643602348,0,-0.0098628777883737,-0.0136211982173034,-0.000238968408901305,0,-0.0010862199456564
138,VEN,Venezuela,34,2/3/20,-0.0156008344905043,0,-0.00616429861773356,-0.00874407063628625,-0.000149355255563316,0,-0.00054310998092117,-0.000461643535338352,0,0,-0.000461643535338352,0,0,0,-0.0310115804502935,0,-0.0123285972354671,-0.0170264977716292,-0.000298710511126632,0,-0.0013577749320705
138,VEN,Venezuela,35,2/4/20,-0.0187210013886051,0,-0.00739715834128028,-0.0104928847635435,-0.000179226306675979,0,-0.000651731977105404,-0.000553972242406022,0,0,-0.000553972242406022,0,0,0,-0.0372138965403522,0,-0.0147943166825605,-0.0204317973259551,-0.000358452613351958,0,-0.0016293299184846
138,VEN,Venezuela,36,2/5/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,37,2/6/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,38,2/7/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,39,2/8/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,40,2/9/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,41,2/10/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,42,2/11/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,43,2/12/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,44,2/13/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,45,2/14/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,46,2/15/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,47,2/16/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,48,2/17/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,49,2/18/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,50,2/19/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,51,2/20/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,52,2/21/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,53,2/22/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,54,2/23/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,55,2/24/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,56,2/25/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,57,2/26/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
138,VEN,Venezuela,58,2/27/20,-0.021841168286706,0,-0.00863001806482699,-0.0122416988908007,-0.000209097357788642,0,-0.000760353973289638,-0.000646300949473693,0,0,-0.000646300949473693,0,0,0,-0.0434162126304109,0,-0.0172600361296539,-0.0238370968802809,-0.000418194715577285,0,-0.0019008849048987
